"'@SamAntar taking it to @ProfGillis over $NQ and China frauds, offering to debate him about fraud in any forum http://t.co/3pi7jmn6oL \xe2\x80\xa6","' taking it to over q and china frauds, offering to debate him about fraud in any forum \xe2\x80\xa6",-1
"'That\'s a total non-answer on $NQ DSOs. Did you switch counterparties? Did you just ask them to pay sooner? What is ""reconditioning"" DSOs?","'that\'s a total non-answer on q dsos. did you switch counterparties? did you just ask them to pay sooner? what is ""reconditioning"" dsos?",0
"'Yes, $NQ, we get it. Rake cash in from stock sales ito park in the StanChart account. Took long enough to do it - infighting over who pays?","'yes, q, we get it. rake cash in from stock sales ito park in the stanchart account. took long enough to do it - infighting over who pays?",0
"""$NQ's balance sheet is unreal. $41.9 mm equity investment in associates, $81.4 mm goodwill, $65.1 mm A/Rs. Total fraud.","""q's balance sheet is unreal. $41.9 mm equity investment in associates, $81.4 mm goodwill, $65.1 mm a/rs. total fraud.",-1
"'$NQ is Jiong Shao asking about the future of the Segway?","'q is jiong shao asking about the future of the segway?",0
"'$NQ - Deutsche asking if Co. will buyback converts from its clients.","'q - deutsche asking if co. will buyback converts from its clients.",0
"'Another awful day for INR. $AMT unhedged, bad for shareholders. Management OK though - their performance hurdles are fully hedged.","'another awful day for inr.  unhedged, bad for shareholders. management ok though - their performance hurdles are fully hedged.",-2
"'Just left VMs for $AMT IR to ask some questions.","'just left vms for  ir to ask some questions.",0
"""@wggm We'll shortly discuss the questions we wanted to answer, as well as questions that were asked but $AMT didn't answer.",""" we'll shortly discuss the questions we wanted to answer, as well as questions that were asked but  didn't answer.",0
"'$AMT refused to call on us. Looks like market seeing through thin answers to largely good questions.","' refused to call on us. looks like market seeing through thin answers to largely good questions.",-1
"'So far, $AMT not taking our question; however, analysts are asking some good questions.","'so far,  not taking our question; however, analysts are asking some good questions.",0
"'@AbsarokaCapital @retheauditors $SHZ was definitely one of more comedic members of the FraudCap index. Love this Memory Lane stuff.","' hz was definitely one of more comedic members of the fraudcap index. love this memory lane stuff.",1
"'Buying a CN company is risky. So is selling to one. $VISN ignoring US court &amp; screwing sellers of business it bought: http://t.co/vnaLhhJ86N","'buying a cn company is risky. so is selling to one.  ignoring us court &amp; screwing sellers of business it bought:",0
"'Original $SVM article is a must-read if you have interest in CN stocks: http://t.co/H1ATBvvMTo","'original vm article is a must-read if you have interest in cn stocks:",0
"""Somebody ask about @OneCarlyle's upfront deal fees for $FMCN. Why not get paid today for losing pension money tomorrow?","""somebody ask about 's upfront deal fees for cn. why not get paid today for losing pension money tomorrow?",-1
"'$CRM cot\'d""...To enable this enrichment the stock must be pumped and your greed excited via the Non-GAAP financial results...""","' cot\'d""...to enable this enrichment the stock must be pumped and your greed excited via the non-gaap financial results...""",0
"'Been thinking $AAPL change of #iPod adaptor uber short-sighted. iPod had become a STANDARD. Old adaptors in cars, hotels, gyms-an ecosystem","'been thinking  change of adaptor uber short-sighted. ipod had become a standard. old adaptors in cars, hotels, gyms-an ecosystem",1
"'$TRE - And in other accounting news, the Ontario Securities Commission has charged E&amp;Y: http://t.co/TOf7Raaf","'re - and in other accounting news, the ontario securities commission has charged e&amp;y:",0
"""3. I'm often asked about $BIDU &amp; whether I think it's a fraud. I say: what's to stop them from lying? How to verify? Depends on mgmt morals.","""3. i'm often asked about idu &amp; whether i think it's a fraud. i say: what's to stop them from lying? how to verify? depends on mgmt morals.",-1
"'$EDU: Louis, you were asked whether EDU franchised, and you repeatedly said ""no."" Repeatedly.","'du: louis, you were asked whether edu franchised, and you repeatedly said ""no."" repeatedly.",0
"'$FSIN: MW with ""Frauducation"" piece on ""fraud school"" linked to RINO, FSIN. FSIN high risk of fraud. Narrated report: http://t.co/FKMbIpED","'sin: mw with ""frauducation"" piece on ""fraud school"" linked to rino, fsin. fsin high risk of fraud. narrated report:",0
"'$FMCN: MW asks and answers - Is ""Independent"" Verification Better Than Toilet Paper? http://t.co/3Xqp8k5D","'cn: mw asks and answers - is ""independent"" verification better than toilet paper?",0
"'$SPRD: MW releases open letter to chairman discussing risks of material misstatements. MW is short SPRD. http://t.co/RZdvdi4","'prd: mw releases open letter to chairman discussing risks of material misstatements. mw is short sprd.",0
"'$FSIN has a risk factor in its 10-K about ""manipulative"" short sellers. Seems to be describing MW, Citron, et al. Are they hiding something?","'sin has a risk factor in its -k about ""manipulative"" short sellers. seems to be describing mw, citron, et al. are they hiding something?",0
"'RT @rcwhalen: Rise Of The ETFs: When Stock Markets Stop Trading Stocks https://t.co/vt7Fz5JhH1 $SPY $QQQ $DIA $SH $IWM $TZA $SSO $TNA $VOO\xe2\x80\xa6","'rt : rise of the etfs: when stock markets stop trading stocks py  ia h  za so a \xe2\x80\xa6",0
"""RT @KamakuraCo: $MCO Why ratings aren't enough: 8 of 10 riskiest rated public firms in #Japan have investment grade ratings. https://t.co/b\xe2\x80\xa6","""rt : co why ratings aren't enough: of riskiest rated public firms in have investment grade ratings.",-1
"'RT @Livesquawk: UST curve bear steepens after $MSFT announces 7 tranche USD deal  - expected to be large","'rt : ust curve bear steepens after sft announces tranche usd deal - eected to be large",1
"'RT @ukarlewitz: Baltic Dry Index at a 12-month high #noonegivesashit $BDI","'rt : baltic dry index at a -month high di",1
"'RT @Diana_Britton: .@Street_Insider says @LPL has decided to stay independent after reviewing options, via @business. Meanwhile $LPLA stock\xe2\x80\xa6","'rt : . says has decided to stay independent after reviewing options, via . meanwhile pla stock\xe2\x80\xa6",0
"'@5countryclub David, If I based my valuation on past performance, $TWTR would have to pay me to buy their stock, not the other way around.","' david, if i based my valuation on past performance,  would have to pay me to buy their stock, not the other way around.",-2
"""At today's prices, $NFLX and $AMZN look expensive to me. Warning: They did last year too, and both stocks soared!  https://t.co/QEvpYpgMrd","""at today's prices, flx and  look eensive to me. warning: they did last year too, and both stocks soared!",0
"'Investors flee $VALE and $LUKOY as currency, commodity, country &amp; company risks rise. Go where it is darkest?  http://t.co/sbtKE4SRWZ","'investors flee  and oy as currency, commodity, country &amp; company risks rise. go where it is darkest?",-1
"'Lessons from $IBM &amp; $AAPL escapes from death spiral. Acceptance+ Change Agent + Change Plan + Luck = Rebirth. http://t.co/nyGUNDoX1c","'lessons from  &amp;  escapes from death spiral. acceptance+ change agent + change plan + luck = rebirth.",0
"'$RIM stock up 18% on $235 million loss. $AAPL down 8% on record breaking iPhone 5 sales. The power of expectations: http://t.co/hcdre5i1","'im stock up % on $235 million loss.  down % on record breaking iphone sales. the power of eectations:",1
"'Still love $AAPL, the company.. but not a stockholder anymore. My reasons: http://t.co/hAJa05VY","'still love , the company.. but not a stockholder anymore. my reasons:",0
"'$AAPL passes 2 thresholds: $ 500 billion in market cap and $ 100 billion in cash. Invest, dividend or buyback? http://t.co/PCwkotyZ","' passes thresholds: $ billion in market cap and $ billion in cash. invest, dividend or buyback?",-1
"""Think $FB is expensive but feel you can make money on price pop on offering date? Odds are with you but I won't be. http://t.co/J0kslw3K","""think b is eensive but feel you can make money on price pop on offering date? odds are with you but i won't be.",0
"'James Stewart thinks $AMZN is punished by market for long term focus. If this is what punishment is, I would like some! http://t.co/HgCa9xgV","'james stewart thinks  is punished by market for long term focus. if this is what punishment is, i would like some!",1
"'After months of soap opera, $GRPN IPO is on Friday, with expected price of $16 to $18/share. Worth it? My thoughts at http://t.co/B7TvpVCj","'after months of soap opera,  ipo is on friday, with eected price of $16 to $18/share. worth it? my thoughts at",0
"'Apple monthly chart still looking bullish, thinking we hit new highs by the summer.  $AAPL https://t.co/vjNb4mVVuj","'apple monthly chart still looking bullish, thinking we hit new highs by the summer.",1
"'RT @HumbleStudent: Global market rally = Dow 20K $SPX $SPY $INDU\n@RyanDetrick key risk: Just a post-inaugural rally to early Feb\nhttps://t.\xe2\x80\xa6","'rt : global market rally = dow k px py ndu\n key risk: just a post-inaugural rally to early feb\nhttps://t.\xe2\x80\xa6",1
"'RT @HumbleStudent: (New post) The bulls and bears wait for Godot $SPX $SPY\nThx @RyanDetrick https://t.co/F0nbCdSoIH https://t.co/lDxYZkpMeB","'rt : (new post) the bulls and bears wait for godot px py\nthx",0
"""RT @TomiKilgore: Dow hasn't done this in over 40 years, and it looks bearish short term https://t.co/g6TWoXAqCZ $DJIA and thanks @RyanDetri\xe2\x80\xa6","""rt : dow hasn't done this in over years, and it looks bearish short term jia and thanks \xe2\x80\xa6",0
"'10 yr identical. Look at November ramp; potential kinetic energy if a trigger drops yields below big S $TLT https://t.co/FnNIIvz7sW","'10 yr identical. look at november ramp; potential kinetic energy if a trigger drops yields below big s lt",1
"'Not just a US equity rally. Europe, emerging mkts + World ex-US have outperformed $SPX in last 3 months. $NDX leads https://t.co/0AHNimSmN5","'not just a us equity rally. europe, emerging mkts + world ex-us have outperformed px in last months. dx leads",1
"'\xe2\x80\x9cToo many bulls\xe2\x80\x9d started 10 wks ago. $SPX +6% since then. Bookmark next time sentiment says there are too many bull\xe2\x80\xa6 https://t.co/XfQ19KAQgI","'\xe2\x80\x9ctoo many bulls\xe2\x80\x9d started wks ago. px +6% since then. bookmark next time sentiment says there are too many bull\xe2\x80\xa6",-1
"'Fund mgrs surveyed by BAML are very optimistic about growth (LHS), explaining why they detest bonds (RHS) $TLT https://t.co/uLY47K3BFg","'fund mgrs surveyed by baml are very optimistic about growth (lhs), elaining why they detest bonds (rhs) lt",1
"'Context: the money flowing into domestic equity funds now is coming after much larger outflows the past 2 yrs $spx https://t.co/rIoF2mAalL","'context: the money flowing into domestic equity funds now is coming after much larger outflows the past yrs px",1
"'Equity only put/call 0.53. Last 2 years, $SPX closed lower within next 5 days 14 of 16 times (88%); avg max loss 0.\xe2\x80\xa6 https://t.co/sTEBMIuq6V","'equity only put/call 3. last years, px closed lower within next days of times (88%); avg max loss .\xe2\x80\xa6",0
"'Valuation has little bearing on next 1 yr returns (left). Longer term, low avg annual returns likely (right) $spx https://t.co/WtTsLic4Qv","'valuation has little bearing on next yr returns (left). longer term, low avg annual returns likely (right) px",0
"'US equities have been in a rising bull market 86% of the time in the past 113 yrs $spx https://t.co/6BB3udQfLs","'us equities have been in a rising bull market % of the time in the past yrs px",1
"'Single biggest mistake many made. Instead of a bear market, $SPX has risen another 20% since QE3 ended https://t.co/ZaSdJAi8aM","'single biggest mistake many made. instead of a bear market, px has risen another % since qe3 ended",-1
"'If @POTUS calls and asks whether a rising or falling dollar is better for the stock market, tell him yes \n$usd $uup\xe2\x80\xa6 https://t.co/RdmBhkhiXY","'if calls and asks whether a rising or falling dollar is better for the stock market, tell him yes \nsd up\xe2\x80\xa6",0
"'Inv Intel bulls highest since Dec 2004: $SPX chopped sideways until April \xe2\x80\x9905 (losing ~5% at one pt), then gained ~30% in next 3 yrs","'inv intel bulls highest since dec : px chopped sideways until april \xe2\x80\x9905 (losing ~5% at one pt), then gained ~30% in next yrs",1
"'Recall, margin debt spelled the end of the bull market two years ago. Example of why sample size (n=2) matters $spx https://t.co/wwdENe4Hl7","'recall, margin debt spelled the end of the bull market two years ago. example of why sample size (n=2) matters px",0
"'$SPX seasonality - first 100 days of new administrations (n=9), since 1953 (from Stock Almanac) https://t.co/t2xOxysSOM","'px seasonality - first days of new administrations (n=9), since (from stock almanac)",0
"'McMillan: 21-d weighted equity-only put/call ratio $SPX https://t.co/HGCo1S6rLS","'mcmillan: -d weighted equity-only put/call ratio px",0
"'ATHs: $SPX $DJIA $NDX $COMPQ $HYG $JNK + A/D for $NYSE (total and common stock only) and $SPX","'aths: px jia dx q  nk + a/d for yse (total and common stock only) and px",0
"'Equity-only put/call extreme in mid-Dec, but no reaction in $SPX. Happened twice b4 since 2009 (highlighted). https://t.co/BNMRKd7EgT","'equity-only put/call extreme in mid-dec, but no reaction in px. happened twice b4 since (highlighted).",-1
"'10 day avg total and equity-only put/call ratios are dead neutral. Nothing to see there $spy","'10 day avg total and equity-only put/call ratios are dead neutral. nothing to see there py",0
"'Breadth: Summation Index $NYSI back above +500 for the 1st time since early Oct","'breadth: summation index ysi back above +500 for the st time since early oct",0
"'II bull-bear spread over 40% this week. $SPX can get choppy in the weeks ahead https://t.co/MzBMo2JF9F","'ii bull-bear spread over % this week. px can get choppy in the weeks ahead",0
"'5-d and 10-d avg equity-only put/call the lowest since November 2014 $SPX $CPCE","'5-d and -d avg equity-only put/call the lowest since november px ce",-1
"'$DJIA - in this bull market, only two other 5 wk gains have been larger than the current one. Both started from a h\xe2\x80\xa6 https://t.co/6yTSKb2Dsu","'jia - in this bull market, only two other wk gains have been larger than the current one. both started from a h\xe2\x80\xa6",1
"'NAAIM active mrgs 2nd highest bulls in surveys history. Highest was Jan 2013: $SPX sideways next 10 days, then +2% and then gave gains back","'naaim active mrgs nd highest bulls in surveys history. highest was jan : px sideways next days, then +2% and then gave gains back",1
"'25% of $SPX stocks closed at a 52-wk high today. That\xe2\x80\x99s the most since Dec 2014","'25% of px stocks closed at a -wk high today. that\xe2\x80\x99s the most since dec",0
"'Breadth: $SPX and $NYSE common stock only cumulative advance-decline at new ATH today https://t.co/XqYaREZ57K","'breadth: px and yse common stock only cumulative advance-decline at new ath today",0
"'Equity only put/call = 0.46, lowest since 6/10/2015. Last 5 yrs (n=10), $SPX closed higher w/in 3 and 5 days 80% and 89% of time, respectvly","'equity only put/call = 6, lowest since /10/2015. last yrs (n=10), px closed higher w/in and days % and % of time, respectvly",0
"'Breadth: equal-weight at an 18-mo high to market cap-weighted index. A positive $SPX https://t.co/4oIYMc75Sc","'breadth: equal-weight at an -mo high to market cap-weighted index. a positive px",0
"'Strong December seasonality starts (on avg) in the second half (from Stock Trader\xe2\x80\x99s Almanac) $spx https://t.co/tKnu337Bs6","'strong december seasonality starts (on avg) in the second half (from stock trader\xe2\x80\x99s almanac) px",0
"'Context for big time gurus to predict much more downside in bonds (i.e., higher yields) $TNX https://t.co/QxR9ifNGGA","'context for big time gurus to predict much more downside in bonds (i.e., higher yields) x",0
"'Since 2009, bond funds have seen inflows equal to 60% of NAV versus inflows of 5% for equity funds (from DB) $spx https://t.co/jjTGXZSeNZ","'since , bond funds have seen inflows equal to % of nav versus inflows of % for equity funds (from db) px",0
"'If you think bond sell off over done, you have a flattening 5-d + flattening down momentum + Friday low as a pt of failure $TLT","'if you think bond sell off over done, you have a flattening -d + flattening down momentum + friday low as a pt of failure lt",-1
"'More cash used for investment, less for buybacks+dividends, then during prior expansion. $spx https://t.co/Ujyb6smbQx","'more cash used for investment, less for buybacks+dividends, then during prior eansion. px",0
"'Yield curve steepening expectations at 3+ year high. $TNX in lower panel https://t.co/fB2robI8iz","'yield curve steepening eectations at + year high. x in lower panel",0
"'Highest close in the dollar index since March 2003, 13-1/2 years ago $USD","'highest close in the dollar index since march , -1/2 years ago sd",1
"'Cumulative domestic equity mutual fund and ETF flows. $SPX near 2100 in March 2015 https://t.co/WujRncNFyQ","'cumulative domestic equity mutual fund and etf flows. px near in march",0
"'Money usually follows performance. Equity fund outflows since early 2015 made sense until recently $TLT $SPX https://t.co/84CjLey0uw","'money usually follows performance. equity fund outflows since early made sense until recently lt px",0
"'Where the uptrend in yields has previously become extreme, since 1980 $tyx https://t.co/LZBWj9Cjue","'where the uptrend in yields has previously become extreme, since",0
"'New secular uptrend in 30 year yields $tyx https://t.co/A0HP3nWv7K","'new secular uptrend in year yields",1
"'Steenbarger: ""Stocks w/ fresh 3-mo highs expanded to best level in many months. Sentiment unusually bearish\xe2\x80\x9d $spy https://t.co/LTXrJNYpnQ","'steenbarger: ""stocks w/ fresh -mo highs eanded to best level in many months. sentiment unusually bearish\xe2\x80\x9d py",1
"'Equity only put/call 0.53. Last 2 years, $SPX closed lower within next 5 days 15 of 18 times (83%); avg max loss 1% vs avg max gain 0.2%...","'equity only put/call 3. last years, px closed lower within next days of times (83%); avg max loss % vs avg max gain %...",-1
"'Only time 10-yr treasury yields as far outside its upper 2 standard deviation Bollinger as now in the past decade was mid-May 2012 $TNX","'only time -yr treasury yields as far outside its upper standard deviation bollinger as now in the past decade was mid-may x",0
"'Equity-only put/call = 0.99. Last 5 years, n=only 6. $SPX closed higher than trigger date within 5 days for all 6, min gain of 0.7% /1","'equity-only put/call = 9. last years, nnly . px closed higher than trigger date within days for all , min gain of % /1",0
"'$SPX: Friday\xe2\x80\x99s high equity put/call + today\xe2\x80\x99s 5th day down + the start of November https://t.co/0NrWfGETC9","'px: friday\xe2\x80\x99s high equity put/call + today\xe2\x80\x99s th day down + the start of november",0
"'Equity-only put/call = 0.78 today. Highest since June 24 and 27 $spy https://t.co/viOgjYmXum","'equity-only put/call = 8 today. highest since june and py",1
"'Massive fund flows out of equities into bonds. Meanwhile\xe2\x80\xa6\n$spy $tlt https://t.co/F2ocOBD3ne","'massive fund flows out of equities into bonds. meanwhile\xe2\x80\xa6\npy lt",0
"'St Louis Fed: Equity mutual funds outflows driven by retail sales rather than institutional investors\xe2\x80\x99 sales $spx https://t.co/lJMxL4ALab","'st louis fed: equity mutual funds outflows driven by retail sales rather than institutional investors\xe2\x80\x99 sales px",0
"'Equity-only put/call = 0.75. $SPX closed higher than trigger date within 5 days 88% of time w/ avg max gain 1.3%. 3 of 24 failed past 12-mo","'equity-only put/call = 5. px closed higher than trigger date within days % of time w/ avg max gain %. of failed past -mo",-1
"'Not to put too fine a comb on this but before \xe2\x80\x9987, $SPX rose 50% in 12-mo and II bulls were 5x bears (highest ever) https://t.co/9KbVi7Tf6g","'not to put too fine a comb on this but before \xe2\x80\x9987, px rose % in -mo and ii bulls were x bears (highest ever)",0
"'10 year yields coming into a prior mega R area. Through would be big $TNX $TLT https://t.co/0RrMnj2LHI","'10 year yields coming into a prior mega r area. through would be big x lt",0
"'Equity-only put/call = 0.51 today. Link below from Sept 6 $spx https://t.co/udE54zqaol","'equity-only put/call = 1 today. link below from sept px",1
"'Fund cash levels and equity fund outflows. This isn\xe2\x80\x99t how major tops typically form $spy https://t.co/GmSdjQ7Y87","'fund cash levels and equity fund outflows. this isn\xe2\x80\x99t how major tops typically form py",0
"'Transportation index at new 2016 high today $IYT https://t.co/QMpYwTurGO","'transportation index at new high today",1
"'Last 5 days of 3Q have been crappy (from Stock Almanac) $spy https://t.co/JNO96jnR5z","'last days of q have been crappy (from stock almanac) py",-1
"'Breadth: NYSE A/D, SPX A/D and NYSE common stock only A/D all at new ATH.\nNYMO at highest since July 14 (+41)\n$RUT highest close in 15-mo","'breadth: nyse a/d, spx a/d and nyse common stock only a/d all at new ath.\nnymo at highest since july (+41)\nut highest close in -mo",0
"'Baltic Dry Index at a 12-month high #noonegivesashit $BDI","'baltic dry index at a -month high di",1
"'AAII bull-bear spread drops to -8%. When &lt;-1%, $SPX up avg 6% next half yr\nNAAIM drops to 69% from 91% last wk\nII bull/bear falls to 2.2x","'aaii bull-bear spread drops to %. when &lt;-1%, px up avg % next half yr\nnaaim drops to % from % last wk\nii bull/bear falls to x",0
"'Breadth: Less than 30% (28%) of $SPX stocks above their 50-dma. Last 5 yrs: 19 of 20 instances, $SPX closed higher within 5 days by avg 2%","'breadth: less than % (28%) of px stocks above their -dma. last yrs: of instances, px closed higher within days by avg %",0
"'There is no discernible correlation between interest rates and equity valuations. From the Fat Pitch archives $spy https://t.co/1auQThY3rY","'there is no discernible correlation between interest rates and equity valuations. from the fat pitch archives py",0
"'30-yr yields tracking highest close in 2 1/2 months $TYX","'30-yr yields tracking highest close in /2 months",1
"'The Baltic Dry Index is up 30% this summer and near a 52-wk high. It\xe2\x80\x99s the junk indicator hauled out at every low and then ignored $BDI","'the baltic dry index is up % this summer and near a -wk high. it\xe2\x80\x99s the junk indicator hauled out at every low and then ignored di",0
"'60% of $SPX companies pay divys greater than $TNX. Div stocks outperformed non-div stocks almost 4:1 since 1972 https://t.co/kczreh2Rdh","'60% of px companies pay divys greater than x. div stocks outperformed non-div stocks almost :1 since",0
"'Equity only put/call = 0.5, the lowest since 7/30/2015. Last 5 yrs, $SPX closed lower w/in 3 and 5 days 67% and 76% of time, respectively","'equity only put/call = , the lowest since /30/2015. last yrs, px closed lower w/in and days % and % of time, respectively",0
"'Index put/call 1.76. Only n=20 in last 5 years. $SPX closed higher at least once next 3 days 18/20 times; next 5 days, 19/20 by avg 1.6%","'index put/call 6. only n=20 in last years. px closed higher at least once next days /20 times; next days, /20 by avg %",1
"'Fund flows out of equities and into the safety of bonds. This isn\xe2\x80\x99t 2007, or even 2013 $spx https://t.co/28DRAm6LLs","'fund flows out of equities and into the safety of bonds. this isn\xe2\x80\x99t , or even px",0
"'Possible $WTIC H&amp;S bottom forming. Higher oil/CRB likely pulls $TNX yields higher (from J Murphy) https://t.co/499yy82VEL","'possible c h&amp bottom forming. higher oil/crb likely pulls x yields higher (from j murphy)",1
"'The bearish monthly MACD cross (like 2000 and 2007; yes, n=2) at $SPX 1990 has nearly crossed positive again","'the bearish monthly macd cross (like and ; yes, n=2) at px has nearly crossed positive again",0
"'Your baseline: equities are in a bull market 85% of the time $spx https://t.co/Kq3YVZTC5t","'your baseline: equities are in a bull market % of the time px",0
"'ISE equity only call/put ratio 0.74, the lowest since 9/28/15. Has only been lower 6 times since March 2009 $spy","'ise equity only call/put ratio 4, the lowest since /28/15. has only been lower times since march py",0
"'$SPX: assets of $2.2 T; over $7.8 T benchmarked to $SPX; it captures approximately 80% of US market capitalization","'px: assets of $2.2 t; over $7.8 t benchmarked to px; it captures approximately % of us market capitalization",0
"'$NQ at fresh bull market high","'q at fresh bull market high",1
"'Good 2 years for $SPY (+17%). Better for dividends ($SDY) and treasuries ($TLT). Utilities the biggest winner $XLU https://t.co/aMwhiPzzk2","'good years for py (+17%). better for dividends (dy) and treasuries (lt). utilities the biggest winner lu",-1
"'Dividend stocks ($SDY) were tracking $SPY until February. Since then, dividend stocks have smoked the index https://t.co/8h1z16Qnid","'dividend stocks (dy) were tracking py until february. since then, dividend stocks have smoked the index",1
"'Domestic equity fund flows (incl ETFs): Down 4 months in a row and 6 of the 7 months of 2016 (ICI data) $spx https://t.co/2dMmmxbBqk","'domestic equity fund flows (incl etfs): down months in a row and of the months of (ici data) px",0
"'If looking at $HYG as a junk proxy, note that it went ex-div today. Yields 5.5%","'if looking at  as a junk proxy, note that it went eiv today. yields %",0
"'$F trades at a 10-mo high yesterday then gaps down and drops 10%. One of the joys of individual stock ownership","' trades at a -mo high yesterday then gaps down and drops %. one of the joys of individual stock ownership",0
"'Difference between operating and GAAP EPS normal; was much higher in the 1990s. Spikes up during bear markets $spy https://t.co/0bOnaQltks","'difference between operating and gaap eps normal; was much higher in the s. spikes up during bear markets py",0
"'Hulbert: the Fed Model (spread between earnings yield and $TNX) has no correlation with forward equity returns $SPX https://t.co/S2fGVNGNgt","'hulbert: the fed model (spread between earnings yield and  has no correlation with forward equity returns px",0
"'Breadth: summation index $NYSI at the highest level since early 2012","'breadth: summation index ysi at the highest level since early",0
"'Typical July since 1995. Next week highlighted in yellow. From Stock Almanac $spx https://t.co/0LqrAwBY1z","'typical july since . next week highlighted in yellow. from stock almanac px",0
"""Low rates don't justify high stock valuations $spy https://t.co/KTd3Fcb4Bq","""low rates don't justify high stock valuations py",0
"""If I was a bear, I'd stop pretending and get a robo advisor $spy","""if i was a bear, i'd stop pretending and get a robo advisor py",1
"'Why stocks are lower today $spy https://t.co/UKz4qryltK","'why stocks are lower today py",0
"'Hulbert: Market timers became more bearish as stocks rallied this week $compq https://t.co/2msmQvkvCa","'hulbert: market timers became more bearish as stocks rallied this week q",0
"'$NYSE common stock only A/D is 0.07% away from a new high. If that worries you, you need more to worry about https://t.co/KxYjMOACMH","'yse common stock only a/d is 7% away from a new high. if that worries you, you need more to worry about",1
"'Equity only put/call 1.01. Above 1 last 5 years: n=6 (small). $SPY closed higher w/in 5 days in all 6 (by median +1.2%). 5/6 higher next day","'equity only put/call 1. above last years: n=6 (small). py closed higher w/in days in all (by median +1.2%). /6 higher next day",0
"'How equity markets respond to shocks. Last paragraph summarizes: https://t.co/ixK8roc8Mf $spy","'how equity markets respond to shocks. last paragraph summarizes: py",0
"'Hedge funds will be commissioning their own polling throughout the day on Thursday. $6B_F up = Remain. Results embargoed until 5p EST $spy","'hedge funds will be commissioning their own polling throughout the day on thursday. $6b_f up = remain. results embargoed until p est py",0
"'No exit polls for the UK referendum. Results will come in overnight Thurs/Friday. Exit/Remain too close; neither is likely ""priced in\xe2\x80\x9d $spy","'no exit polls for the uk referendum. results will come in overnight thurs/friday. exit/remain too close; neither is likely ""priced in\xe2\x80\x9d py",-1
"'Ratio of leveraged long equity ETFs vs inverse. Corresponds w/ fund flows and BAML. It\xe2\x80\x99s a pattern $spy https://t.co/dNDUFQysJu","'ratio of leveraged long equity etfs vs inverse. corresponds w/ fund flows and baml. it\xe2\x80\x99s a pattern py",0
"'BAML: fund manager cash at 14 yr high, equity allocation at 4 yr low. Bond allocation at 3.5 yr high $spy","'baml: fund manager cash at yr high, equity allocation at yr low. bond allocation at yr high py",-1
"'Weakest index, $NDX, LOD on 13-e today. $RUT and $DJIA &gt;5-d like $SPY","'weakest index, dx, lod on -e today. ut and jia &gt;5-d like py",-1
"'$SPY - price is above all rising MAs, including the 5-d. So bearish is countertrend. Be quick or be dead set up","'py - price is above all rising mas, including the -d. so bearish is countertrend. be quick or be dead set up",0
"'Estimated domestic equity mutual and ETF fund flows thru May (ICI). Not a well-loved market $spy https://t.co/zw8LEcP5a1","'estimated domestic equity mutual and etf fund flows thru may (ici). not a well-loved market py",-1
"'Equity-only put/call rises on the day $SPY (ex div) reaches a new ATH.","'equity-only put/call rises on the day py (ex div) reaches a new ath.",0
"'non sequitur (n\xc5\x8fn s\xc4\x95k\xe2\x80\xb2w\xc4\xad-t\xc9\x99r, -to\xcd\x9dor\xe2\x80\xb2) noun: e.g., \xe2\x80\x9ctaking profits\xe2\x80\x9d plus picture of a bear $spx https://t.co/YE2AmqbtAM","'non sequitur (n\xc5\x8fn s\xc4\x95k\xe2\x80\xb2w\xc4\xad-t\xc9\x99r, -to\xcd\x9dor\xe2\x80\xb2) noun: e.g., \xe2\x80\x9ctaking profits\xe2\x80\x9d plus picture of a bear px",0
"'AAII bulls jump still leaves it well below the mean. Bears nearly at mean. Spread well below mean. A lot of room for more bullishness $spy","'aaii bulls jump still leaves it well below the mean. bears nearly at mean. spread well below mean. a lot of room for more bullishness py",0
"'Prior tweet: after a bearish extreme (green oval) expect greater equity call buying. Rally will fail w/out this $spy https://t.co/EUITMsfjbN","'prior tweet: after a bearish extreme (green oval) eect greater equity call buying. rally will fail w/out this py",-1
"'@sentimentrader hits the nail on the head: \xe2\x80\x9crising bullishness is good for future stock prices\xe2\x80\x9d until bullishness reaches an extreme $spy","' hits the nail on the head: \xe2\x80\x9crising bullishness is good for future stock prices\xe2\x80\x9d until bullishness reaches an extreme py",1
"""$SPY is a nickel away from closing at an ATH (ex div)* &amp; today a chart on T-Finance was labelled \xe2\x80\x98downtrend intact' \n\n* Dividends are money","""py is a nickel away from closing at an ath (ex div)* &amp; today a chart on t-finance was labelled \xe2\x80\x98downtrend intact' \n\n* dividends are money",0
"'Flattening yield curve: sometimes an imminent recession, most time not and $SPX goes higher https://t.co/qYjFaz76Xx","'flattening yield curve: sometimes an imminent recession, most time not and px goes higher",0
"'Equity-only put/call over past month equivalent to that near lows in 2009, 2011, 2012, 2015 + earlier this year $spy https://t.co/jlGqSNgJd9","'equity-only put/call over past month equivalent to that near lows in , , , + earlier this year py",0
"The yield curve and the $SPX is the latest empirically unuseful meme to hit T-Finance.","'the yield curve and the px is the latest empirically unuseful meme to hit t-finance.",-2
"'10-yr yields working on 3rd day higher for first time since 4/26 $TNX https://t.co/XrCskSKTMs","'10-yr yields working on rd day higher for first time since /26 x",1
"'Lowest weekly close in 10-yr yields since Feb 2015. $TNX\n\nHighest weekly close in oil since Oct 2015 $WTIC","'lowest weekly close in -yr yields since feb . x\n\nhighest weekly close in oil since oct c",0
